date,window,Au/USD_vol,Au/USD_z,Au/USD_ratio,Au/USD_state,Au/Equity_vol,Au/Equity_z,Au/Equity_ratio,Au/Equity_state,Au/Commodity_vol,Au/Commodity_z,Au/Commodity_ratio,Au/Commodity_state,USD/Equity_vol,USD/Equity_z,USD/Equity_ratio,USD/Equity_state,USD/Commodity_vol,USD/Commodity_z,USD/Commodity_ratio,USD/Commodity_state,Equity/Commodity_vol,Equity/Commodity_z,Equity/Commodity_ratio,Equity/Commodity_state
2020-05-21,regime,0.010427,3.63,1.462,riot,0.019723,8.39,2.085,riot,0.104804,21.52,6.329,riot,0.016933,9.0,3.402,riot,0.104627,38.96,6.5,riot,0.104188,40.13,6.533,riot
2020-05-22,regime,0.01037,3.56,1.454,riot,0.019418,8.14,2.053,riot,0.105893,21.79,6.395,riot,0.016768,8.87,3.368,riot,0.105683,39.43,6.566,riot,0.105163,40.57,6.595,riot
2020-05-26,regime,0.010505,3.71,1.473,riot,0.019933,8.56,2.108,riot,0.0783,15.06,4.729,riot,0.016973,9.03,3.41,riot,0.077181,26.88,4.795,riot,0.073059,25.97,4.581,riot
2020-05-27,regime,0.010508,3.72,1.473,riot,0.019975,8.6,2.112,riot,0.081968,15.95,4.95,riot,0.017072,9.1,3.43,riot,0.080815,28.48,5.021,riot,0.077806,28.13,4.879,riot
2020-05-28,regime,0.010659,3.88,1.495,riot,0.018938,7.75,2.002,riot,0.074229,14.06,4.483,riot,0.015958,8.27,3.206,riot,0.073059,25.07,4.539,riot,0.072441,25.69,4.543,riot
2020-05-29,regime,0.010927,4.18,1.532,riot,0.01907,7.86,2.016,riot,0.053916,9.11,3.256,riot,0.015911,8.23,3.196,riot,0.054014,16.69,3.356,riot,0.051799,16.3,3.248,riot
2020-06-01,regime,0.010861,4.1,1.523,riot,0.017173,6.31,1.816,riot,0.054351,9.22,3.282,riot,0.014437,7.12,2.9,riot,0.054378,16.85,3.378,riot,0.051995,16.39,3.26,riot
2020-06-02,regime,0.010984,4.24,1.54,riot,0.017352,6.45,1.835,riot,0.054493,9.25,3.291,riot,0.01439,7.09,2.891,riot,0.054425,16.87,3.381,riot,0.051977,16.39,3.259,riot
2020-06-03,regime,0.011339,4.63,1.59,riot,0.018259,7.19,1.931,riot,0.04057,5.86,2.45,riot,0.014662,7.29,2.945,riot,0.041545,11.2,2.581,riot,0.038864,10.42,2.437,riot
2020-06-04,regime,0.011261,4.54,1.579,riot,0.018806,7.64,1.988,riot,0.040293,5.79,2.433,riot,0.014174,6.92,2.847,riot,0.039719,10.4,2.468,riot,0.037944,10.0,2.379,riot
2020-06-05,regime,0.012043,5.4,1.689,riot,0.021274,9.66,2.249,riot,0.040304,5.79,2.434,riot,0.014598,7.24,2.933,riot,0.03947,10.29,2.452,riot,0.036925,9.54,2.315,riot
2020-06-08,regime,0.012494,5.9,1.752,riot,0.020941,9.39,2.214,riot,0.043115,6.48,2.604,riot,0.014485,7.16,2.91,riot,0.041249,11.07,2.563,riot,0.039742,10.82,2.492,riot
2020-06-09,regime,0.012226,5.61,1.714,riot,0.021522,9.86,2.276,riot,0.042032,6.21,2.538,riot,0.014475,7.15,2.908,riot,0.038967,10.07,2.421,riot,0.038296,10.16,2.401,riot
2020-06-10,regime,0.012148,5.52,1.703,riot,0.020453,8.99,2.163,riot,0.040937,5.95,2.472,riot,0.013478,6.4,2.708,riot,0.037398,9.38,2.323,riot,0.034472,8.42,2.162,riot
2020-06-11,regime,0.012149,5.52,1.703,riot,0.026065,13.57,2.756,riot,0.047463,7.54,2.866,riot,0.020945,12.02,4.208,riot,0.044379,12.45,2.757,riot,0.035357,8.83,2.217,riot
2020-06-12,regime,0.012131,5.5,1.701,riot,0.026167,13.66,2.767,riot,0.046437,7.29,2.804,riot,0.020927,12.01,4.204,riot,0.042932,11.81,2.667,riot,0.033986,8.2,2.131,riot
2020-06-15,regime,0.011979,5.33,1.68,riot,0.026182,13.67,2.768,riot,0.045139,6.97,2.726,riot,0.021048,12.1,4.228,riot,0.040956,10.94,2.545,riot,0.031249,6.96,1.96,riot
2020-06-16,regime,0.011898,5.25,1.668,riot,0.024641,12.41,2.605,riot,0.041431,6.07,2.502,riot,0.019755,11.12,3.968,riot,0.037535,9.44,2.332,riot,0.029913,6.35,1.876,riot
2020-06-17,regime,0.011736,5.07,1.646,riot,0.024218,12.06,2.561,riot,0.041631,6.11,2.514,riot,0.019701,11.08,3.958,riot,0.037804,9.55,2.349,riot,0.029685,6.25,1.861,riot
2020-06-18,regime,0.011732,5.06,1.645,riot,0.024119,11.98,2.55,riot,0.041379,6.05,2.499,riot,0.019433,10.88,3.904,riot,0.037173,9.28,2.309,riot,0.029703,6.26,1.863,riot
2020-06-19,regime,0.010932,4.18,1.533,riot,0.024508,12.3,2.591,riot,0.04074,5.9,2.46,riot,0.019346,10.82,3.886,riot,0.037213,9.29,2.312,riot,0.029692,6.25,1.862,riot
2020-06-22,regime,0.011179,4.45,1.567,riot,0.024447,12.25,2.585,riot,0.039742,5.65,2.4,riot,0.019395,10.85,3.896,riot,0.036394,8.93,2.261,riot,0.028844,5.87,1.809,riot
2020-06-23,regime,0.011152,4.42,1.564,riot,0.023601,11.56,2.495,riot,0.038649,5.39,2.334,riot,0.018974,10.54,3.811,riot,0.035582,8.58,2.211,riot,0.028792,5.84,1.805,riot
2020-06-24,regime,0.011438,4.74,1.604,riot,0.023983,11.87,2.536,riot,0.038695,5.4,2.337,riot,0.020296,11.53,4.077,riot,0.03668,9.06,2.279,riot,0.024805,4.03,1.555,riot
2020-06-25,regime,0.011463,4.77,1.607,riot,0.024186,12.04,2.557,riot,0.03863,5.38,2.333,riot,0.020339,11.56,4.086,riot,0.036277,8.88,2.254,riot,0.024302,3.8,1.524,riot
2020-06-26,regime,0.011132,4.4,1.561,riot,0.025042,12.74,2.648,riot,0.037814,5.18,2.284,riot,0.02116,12.18,4.251,riot,0.034538,8.12,2.146,riot,0.022321,2.9,1.4,riot
2020-06-29,regime,0.011087,4.35,1.555,riot,0.025244,12.9,2.669,riot,0.038188,5.28,2.306,riot,0.02131,12.29,4.281,riot,0.034959,8.3,2.172,riot,0.022282,2.88,1.397,riot
2020-06-30,regime,0.011203,4.48,1.571,riot,0.024991,12.7,2.642,riot,0.037283,5.05,2.252,riot,0.021535,12.46,4.326,riot,0.034127,7.94,2.12,riot,0.022519,2.99,1.412,riot
2020-07-01,regime,0.011031,4.29,1.547,riot,0.024279,12.11,2.567,riot,0.037224,5.04,2.248,riot,0.02122,12.23,4.263,riot,0.034153,7.95,2.122,riot,0.022557,3.01,1.414,riot
2020-07-02,regime,0.010369,3.56,1.454,riot,0.024072,11.94,2.545,riot,0.037191,5.03,2.246,riot,0.021224,12.23,4.264,riot,0.034251,7.99,2.128,riot,0.022646,3.05,1.42,riot
2020-07-06,regime,0.007806,0.74,1.095,normal,0.021014,9.45,2.222,riot,0.032504,3.89,1.963,riot,0.021115,12.15,4.242,riot,0.032385,7.17,2.012,riot,0.022357,2.91,1.402,riot
2020-07-07,regime,0.007266,0.15,1.019,normal,0.021311,9.69,2.253,riot,0.030761,3.46,1.858,riot,0.020941,12.02,4.207,riot,0.031498,6.78,1.957,riot,0.019466,1.6,1.221,normal
2020-07-08,regime,0.007147,0.02,1.002,normal,0.021121,9.53,2.233,riot,0.030649,3.44,1.851,riot,0.021153,12.18,4.249,riot,0.031193,6.64,1.938,riot,0.018613,1.21,1.167,normal
2020-07-09,regime,0.007858,0.8,1.102,normal,0.021173,9.58,2.239,riot,0.0308,3.47,1.86,riot,0.021225,12.23,4.264,riot,0.031996,7.0,1.988,riot,0.019246,1.5,1.207,normal
2020-07-10,regime,0.007869,0.81,1.103,normal,0.013903,3.63,1.47,riot,0.022748,1.51,1.374,normal,0.014128,6.89,2.838,riot,0.024423,3.66,1.517,riot,0.018696,1.25,1.172,normal
2020-07-13,regime,0.007685,0.61,1.078,normal,0.014053,3.76,1.486,riot,0.02328,1.64,1.406,normal,0.014283,7.0,2.869,riot,0.024392,3.65,1.515,riot,0.018113,0.99,1.136,normal
2020-07-14,regime,0.007681,0.6,1.077,normal,0.014056,3.76,1.486,riot,0.02254,1.46,1.361,normal,0.014308,7.02,2.874,riot,0.023757,3.37,1.476,riot,0.018057,0.96,1.132,normal
2020-07-15,regime,0.007682,0.61,1.077,normal,0.013846,3.59,1.464,riot,0.0223,1.4,1.347,normal,0.014101,6.87,2.833,riot,0.023523,3.27,1.461,riot,0.018065,0.96,1.133,normal
2020-07-16,regime,0.008117,1.08,1.138,normal,0.013864,3.6,1.466,riot,0.022208,1.38,1.341,normal,0.014117,6.88,2.836,riot,0.023627,3.31,1.468,riot,0.018122,0.99,1.136,normal
2020-07-17,regime,0.008061,1.02,1.13,normal,0.013846,3.59,1.464,riot,0.021611,1.23,1.305,normal,0.014126,6.89,2.838,riot,0.023329,3.18,1.449,riot,0.017577,0.74,1.102,normal
2020-07-20,regime,0.007913,0.86,1.11,normal,0.013271,3.12,1.403,riot,0.021449,1.19,1.295,normal,0.013995,6.79,2.811,riot,0.022952,3.02,1.426,riot,0.016212,0.12,1.017,normal
2020-07-21,regime,0.008772,1.8,1.23,normal,0.013599,3.38,1.438,riot,0.021208,1.13,1.281,normal,0.013901,6.72,2.793,riot,0.023078,3.07,1.434,riot,0.016543,0.27,1.037,normal
2020-07-22,regime,0.008825,1.86,1.237,normal,0.013629,3.41,1.441,riot,0.021083,1.1,1.273,normal,0.013891,6.71,2.79,riot,0.023065,3.07,1.433,riot,0.016432,0.22,1.03,normal
2020-07-23,regime,0.008816,1.85,1.236,normal,0.013909,3.64,1.471,riot,0.017852,0.32,1.078,normal,0.011786,5.12,2.368,riot,0.016836,0.33,1.046,normal,0.014139,-0.82,0.887,normal
2020-07-24,regime,0.008529,1.54,1.196,normal,0.013708,3.47,1.449,riot,0.01715,0.14,1.036,normal,0.011874,5.19,2.385,riot,0.016639,0.24,1.034,normal,0.014255,-0.77,0.894,normal
2020-07-27,regime,0.009687,2.81,1.358,riot,0.012128,2.18,1.282,riot,0.017236,0.17,1.041,normal,0.010007,3.79,2.01,riot,0.016617,0.23,1.032,normal,0.01346,-1.13,0.844,freeze
2020-07-28,regime,0.009604,2.72,1.347,riot,0.011997,2.08,1.268,riot,0.016426,-0.03,0.992,normal,0.010209,3.94,2.051,riot,0.016283,0.08,1.012,normal,0.013096,-1.3,0.821,freeze
2020-07-29,regime,0.009559,2.67,1.34,riot,0.012097,2.16,1.279,riot,0.015934,-0.15,0.962,normal,0.010265,3.98,2.062,riot,0.016111,0.01,1.001,normal,0.011874,-1.85,0.745,freeze
2020-07-30,regime,0.009129,2.2,1.28,riot,0.011387,1.58,1.204,normal,0.015297,-0.31,0.924,normal,0.01033,4.03,2.075,riot,0.017444,0.59,1.084,normal,0.013099,-1.3,0.821,freeze
2020-07-31,regime,0.009123,2.19,1.279,riot,0.011385,1.58,1.204,normal,0.014848,-0.42,0.897,normal,0.010334,4.03,2.076,riot,0.01714,0.46,1.065,normal,0.012637,-1.51,0.792,freeze
2020-08-03,regime,0.009193,2.27,1.289,riot,0.010944,1.21,1.157,normal,0.015627,-0.23,0.944,normal,0.009564,3.45,1.921,riot,0.017529,0.63,1.089,normal,0.012509,-1.56,0.784,freeze
2020-08-04,regime,0.009612,2.73,1.348,riot,0.010567,0.91,1.117,normal,0.015691,-0.21,0.948,normal,0.00886,2.92,1.78,riot,0.01806,0.86,1.122,normal,0.012771,-1.44,0.801,freeze
2020-08-05,regime,0.010063,3.23,1.411,riot,0.010592,0.93,1.12,normal,0.015654,-0.22,0.945,normal,0.008854,2.92,1.779,riot,0.018327,0.98,1.139,normal,0.012913,-1.38,0.81,freeze
2020-08-06,regime,0.008985,2.04,1.26,riot,0.010479,0.84,1.108,normal,0.015384,-0.29,0.929,normal,0.008337,2.53,1.675,riot,0.016266,0.07,1.011,normal,0.011937,-1.82,0.749,freeze
2020-08-07,regime,0.011958,5.31,1.677,riot,0.011411,1.6,1.207,normal,0.014071,-0.61,0.85,normal,0.008592,2.72,1.726,riot,0.01699,0.39,1.056,normal,0.012255,-1.68,0.768,freeze
2020-08-10,regime,0.011956,5.31,1.676,riot,0.010971,1.24,1.16,normal,0.014088,-0.6,0.851,normal,0.00818,2.41,1.643,riot,0.017016,0.41,1.057,normal,0.01288,-1.39,0.808,freeze
2020-08-11,regime,0.016996,10.86,2.383,riot,0.013894,3.63,1.469,riot,0.016582,0.01,1.001,normal,0.008278,2.48,1.663,riot,0.017271,0.52,1.073,normal,0.012793,-1.43,0.802,freeze
2020-08-12,regime,0.016991,10.85,2.382,riot,0.014076,3.77,1.488,riot,0.016784,0.06,1.014,normal,0.008586,2.72,1.725,riot,0.017512,0.62,1.088,normal,0.012713,-1.47,0.797,freeze
2020-08-13,regime,0.016713,10.54,2.343,riot,0.01429,3.95,1.511,riot,0.017235,0.17,1.041,normal,0.008343,2.53,1.676,riot,0.017217,0.49,1.07,normal,0.012664,-1.49,0.794,freeze
2020-08-14,regime,0.016945,10.8,2.376,riot,0.014528,4.14,1.536,riot,0.017215,0.16,1.04,normal,0.008317,2.51,1.671,riot,0.017246,0.51,1.071,normal,0.0126,-1.52,0.79,freeze
2020-08-17,regime,0.01766,11.59,2.476,riot,0.015168,4.67,1.604,riot,0.017197,0.16,1.039,normal,0.008217,2.44,1.651,riot,0.017749,0.73,1.103,normal,0.013188,-1.25,0.827,freeze
2020-08-18,regime,0.017359,11.26,2.434,riot,0.014987,4.52,1.585,riot,0.017067,0.12,1.031,normal,0.008198,2.42,1.647,riot,0.016687,0.26,1.037,normal,0.012294,-1.66,0.771,freeze
2020-08-19,regime,0.018729,12.76,2.626,riot,0.015493,4.93,1.638,riot,0.017798,0.3,1.075,normal,0.008765,2.85,1.761,riot,0.016804,0.31,1.044,normal,0.012343,-1.64,0.774,freeze
2020-08-20,regime,0.018777,12.82,2.633,riot,0.014778,4.35,1.563,riot,0.015998,-0.14,0.966,normal,0.008297,2.5,1.667,riot,0.0162,0.05,1.006,normal,0.012376,-1.62,0.776,freeze
2020-08-21,regime,0.018798,12.84,2.636,riot,0.014525,4.14,1.536,riot,0.016103,-0.11,0.972,normal,0.00822,2.44,1.651,riot,0.016478,0.17,1.024,normal,0.012217,-1.7,0.766,freeze
2020-08-24,regime,0.017943,11.9,2.516,riot,0.014464,4.09,1.529,riot,0.015883,-0.16,0.959,normal,0.00785,2.16,1.577,riot,0.016244,0.07,1.009,normal,0.012284,-1.67,0.77,freeze
2020-08-25,regime,0.017924,11.88,2.513,riot,0.014047,3.75,1.485,riot,0.015853,-0.17,0.957,normal,0.007477,1.88,1.502,normal,0.016288,0.08,1.012,normal,0.012657,-1.5,0.794,freeze
2020-08-26,regime,0.01812,12.09,2.541,riot,0.014162,3.84,1.497,riot,0.016334,-0.05,0.986,normal,0.006912,1.46,1.388,normal,0.01618,0.04,1.005,normal,0.012737,-1.46,0.799,freeze
2020-08-27,regime,0.01824,12.22,2.557,riot,0.014266,3.93,1.508,riot,0.014884,-0.41,0.899,normal,0.006841,1.4,1.374,normal,0.01461,-0.65,0.908,normal,0.011254,-2.13,0.706,freeze
2020-08-28,regime,0.019374,13.47,2.717,riot,0.014852,4.41,1.57,riot,0.015767,-0.19,0.952,normal,0.007195,1.67,1.445,normal,0.014641,-0.64,0.91,normal,0.011304,-2.11,0.709,freeze
2020-08-31,regime,0.019388,13.49,2.718,riot,0.014927,4.47,1.578,riot,0.015714,-0.21,0.949,normal,0.007208,1.68,1.448,normal,0.014413,-0.74,0.895,normal,0.011072,-2.22,0.694,freeze
2020-09-01,regime,0.018909,12.96,2.651,riot,0.014392,4.03,1.522,riot,0.015716,-0.21,0.949,normal,0.007212,1.68,1.449,normal,0.013719,-1.05,0.852,freeze,0.010274,-2.58,0.644,freeze
2020-09-02,regime,0.018871,12.92,2.646,riot,0.015405,4.86,1.629,riot,0.016054,-0.12,0.97,normal,0.007073,1.58,1.421,normal,0.013136,-1.3,0.816,freeze,0.010438,-2.51,0.655,freeze
2020-09-03,regime,0.018627,12.65,2.612,riot,0.017538,6.6,1.854,riot,0.017004,0.11,1.027,normal,0.011041,4.56,2.218,riot,0.014887,-0.53,0.925,normal,0.010195,-2.62,0.639,freeze
2020-09-04,regime,0.017729,11.66,2.486,riot,0.017258,6.38,1.825,riot,0.019481,0.71,1.177,normal,0.011107,4.61,2.231,riot,0.01665,0.24,1.034,normal,0.011861,-1.86,0.744,freeze
2020-09-08,regime,0.017645,11.57,2.474,riot,0.019012,7.81,2.01,riot,0.026042,2.31,1.573,riot,0.013961,6.76,2.805,riot,0.023947,3.46,1.488,riot,0.0144,-0.7,0.903,normal
2020-09-09,regime,0.014289,7.88,2.004,riot,0.017242,6.36,1.823,riot,0.025233,2.12,1.524,riot,0.014696,7.32,2.952,riot,0.025549,4.16,1.587,riot,0.014906,-0.47,0.935,normal
2020-09-10,regime,0.014298,7.89,2.005,riot,0.017745,6.77,1.876,riot,0.024701,1.99,1.492,normal,0.014897,7.47,2.993,riot,0.024708,3.79,1.535,riot,0.01438,-0.71,0.902,normal
2020-09-11,regime,0.01415,7.72,1.984,riot,0.017639,6.69,1.865,riot,0.024837,2.02,1.5,riot,0.014899,7.47,2.993,riot,0.024787,3.83,1.54,riot,0.014483,-0.67,0.908,normal
2020-09-14,regime,0.014257,7.84,1.999,riot,0.017524,6.59,1.853,riot,0.024723,1.99,1.493,normal,0.015312,7.78,3.076,riot,0.024814,3.84,1.542,riot,0.014639,-0.59,0.918,normal
2020-09-15,regime,0.012808,6.25,1.796,riot,0.016787,5.99,1.775,riot,0.0258,2.25,1.558,riot,0.015312,7.78,3.076,riot,0.025197,4.01,1.565,riot,0.015172,-0.35,0.951,normal
2020-09-16,regime,0.012363,5.76,1.733,riot,0.016823,6.02,1.779,riot,0.028181,2.83,1.702,riot,0.015245,7.73,3.062,riot,0.027665,5.09,1.719,riot,0.020045,1.86,1.257,normal
2020-09-17,regime,0.010908,4.16,1.529,riot,0.016441,5.71,1.738,riot,0.028673,2.95,1.732,riot,0.015099,7.62,3.033,riot,0.028284,5.36,1.757,riot,0.021221,2.4,1.331,riot
2020-09-18,regime,0.010687,3.91,1.498,riot,0.016456,5.72,1.74,riot,0.028616,2.94,1.728,riot,0.015235,7.72,3.06,riot,0.028295,5.37,1.758,riot,0.021414,2.49,1.343,riot
2020-09-21,regime,0.013014,6.47,1.825,riot,0.01683,6.03,1.78,riot,0.028845,3.0,1.742,riot,0.015709,8.08,3.156,riot,0.030391,6.29,1.888,riot,0.022578,3.02,1.416,riot
2020-09-22,regime,0.013048,6.51,1.83,riot,0.016756,5.97,1.772,riot,0.028889,3.01,1.745,riot,0.015588,7.99,3.131,riot,0.030394,6.29,1.888,riot,0.022548,3.0,1.414,riot
2020-09-23,regime,0.014069,7.63,1.973,riot,0.016487,5.75,1.743,riot,0.02914,3.07,1.76,riot,0.016488,8.66,3.312,riot,0.029954,6.1,1.861,riot,0.023665,3.51,1.484,riot
2020-09-24,regime,0.013589,7.11,1.905,riot,0.01647,5.73,1.741,riot,0.029017,3.04,1.752,riot,0.01625,8.49,3.264,riot,0.030009,6.12,1.864,riot,0.023587,3.47,1.479,riot
2020-09-25,regime,0.013545,7.06,1.899,riot,0.01703,6.19,1.801,riot,0.029037,3.04,1.754,riot,0.016678,8.81,3.35,riot,0.03,6.12,1.864,riot,0.023807,3.57,1.493,riot
2020-09-28,regime,0.011856,5.2,1.662,riot,0.016791,5.99,1.775,riot,0.028714,2.96,1.734,riot,0.017037,9.08,3.422,riot,0.030129,6.18,1.872,riot,0.023817,3.58,1.493,riot
2020-09-29,regime,0.012483,5.89,1.75,riot,0.01717,6.3,1.815,riot,0.030543,3.41,1.845,riot,0.017026,9.07,3.42,riot,0.030787,6.47,1.913,riot,0.024773,4.01,1.553,riot
2020-09-30,regime,0.012482,5.89,1.75,riot,0.01731,6.42,1.83,riot,0.03135,3.61,1.893,riot,0.017115,9.14,3.438,riot,0.031543,6.8,1.96,riot,0.025147,4.18,1.577,riot
2020-10-01,regime,0.012034,5.39,1.687,riot,0.015509,4.95,1.64,riot,0.032854,3.97,1.984,riot,0.017023,9.07,3.42,riot,0.032406,7.18,2.013,riot,0.02682,4.94,1.682,riot
2020-10-02,regime,0.012075,5.44,1.693,riot,0.013844,3.58,1.464,riot,0.033285,4.08,2.01,riot,0.015494,7.92,3.113,riot,0.033055,7.46,2.054,riot,0.027638,5.32,1.733,riot
2020-10-05,regime,0.012334,5.73,1.729,riot,0.014041,3.75,1.485,riot,0.034528,4.38,2.085,riot,0.016282,8.51,3.271,riot,0.035267,8.44,2.191,riot,0.028439,5.68,1.783,riot
2020-10-06,regime,0.012474,5.88,1.749,riot,0.011919,2.01,1.26,riot,0.030419,3.38,1.837,riot,0.014568,7.22,2.927,riot,0.030394,6.29,1.888,riot,0.028426,5.67,1.783,riot
2020-10-07,regime,0.01234,5.73,1.73,riot,0.012912,2.82,1.365,riot,0.030189,3.32,1.823,riot,0.014349,7.05,2.882,riot,0.029881,6.07,1.856,riot,0.029656,6.23,1.86,riot
2020-10-08,regime,0.012314,5.7,1.727,riot,0.011561,1.72,1.222,normal,0.029764,3.22,1.798,riot,0.013749,6.6,2.762,riot,0.029951,6.1,1.861,riot,0.029962,6.37,1.879,riot
2020-10-09,regime,0.013313,6.8,1.867,riot,0.01172,1.85,1.239,normal,0.030896,3.5,1.866,riot,0.014059,6.84,2.824,riot,0.030101,6.16,1.87,riot,0.030554,6.64,1.916,riot
2020-10-12,regime,0.01307,6.54,1.833,riot,0.01203,2.1,1.272,riot,0.031816,3.72,1.921,riot,0.014096,6.86,2.832,riot,0.031092,6.6,1.932,riot,0.032265,7.42,2.023,riot
2020-10-13,regime,0.013939,7.49,1.954,riot,0.012181,2.23,1.288,riot,0.032373,3.86,1.955,riot,0.014385,7.08,2.89,riot,0.030665,6.41,1.905,riot,0.032419,7.49,2.033,riot
2020-10-14,regime,0.014125,7.7,1.981,riot,0.012562,2.54,1.328,riot,0.030946,3.51,1.869,riot,0.014351,7.06,2.883,riot,0.029278,5.8,1.819,riot,0.030731,6.72,1.927,riot
2020-10-15,regime,0.014065,7.63,1.972,riot,0.012622,2.59,1.335,riot,0.030231,3.33,1.826,riot,0.014373,7.07,2.887,riot,0.028839,5.61,1.792,riot,0.029956,6.37,1.878,riot
2020-10-16,regime,0.013947,7.5,1.956,riot,0.011699,1.83,1.237,normal,0.030221,3.33,1.825,riot,0.014084,6.85,2.829,riot,0.028827,5.6,1.791,riot,0.029727,6.27,1.864,riot
2020-10-19,regime,0.011921,5.27,1.672,riot,0.012473,2.46,1.319,riot,0.029874,3.25,1.804,riot,0.013783,6.63,2.769,riot,0.026185,4.44,1.627,riot,0.02908,5.97,1.824,riot
2020-10-20,regime,0.011889,5.24,1.667,riot,0.012261,2.29,1.296,riot,0.029973,3.27,1.81,riot,0.013837,6.67,2.78,riot,0.026514,4.59,1.647,riot,0.029199,6.03,1.831,riot
2020-10-21,regime,0.010494,3.7,1.471,riot,0.01247,2.46,1.319,riot,0.030892,3.5,1.866,riot,0.011813,5.15,2.373,riot,0.027598,5.06,1.715,riot,0.029107,5.98,1.825,riot
2020-10-22,regime,0.011267,4.55,1.58,riot,0.012961,2.86,1.37,riot,0.031543,3.65,1.905,riot,0.011825,5.15,2.375,riot,0.027672,5.09,1.719,riot,0.029219,6.04,1.832,riot
2020-10-23,regime,0.011031,4.29,1.547,riot,0.012144,2.2,1.284,riot,0.031777,3.71,1.919,riot,0.011617,5.0,2.334,riot,0.02793,5.21,1.735,riot,0.029355,6.1,1.841,riot
2020-10-26,regime,0.010853,4.09,1.522,riot,0.012853,2.78,1.359,riot,0.032606,3.91,1.969,riot,0.012271,5.49,2.465,riot,0.02898,5.67,1.801,riot,0.029486,6.16,1.849,riot
2020-10-27,regime,0.01038,3.57,1.455,riot,0.012376,2.39,1.309,riot,0.031302,3.6,1.89,riot,0.012282,5.5,2.467,riot,0.028685,5.54,1.782,riot,0.029479,6.15,1.849,riot
2020-10-28,regime,0.011575,4.89,1.623,riot,0.012774,2.71,1.351,riot,0.031532,3.65,1.904,riot,0.015368,7.82,3.087,riot,0.030996,6.56,1.926,riot,0.029413,6.12,1.844,riot
2020-10-29,regime,0.011424,4.72,1.602,riot,0.013375,3.2,1.414,riot,0.030279,3.35,1.829,riot,0.015336,7.8,3.081,riot,0.031297,6.69,1.944,riot,0.029705,6.26,1.863,riot
2020-10-30,regime,0.011469,4.77,1.608,riot,0.013967,3.69,1.477,riot,0.029238,3.09,1.766,riot,0.015411,7.85,3.096,riot,0.029861,6.06,1.855,riot,0.028832,5.86,1.808,riot
2020-11-02,regime,0.011334,4.62,1.589,riot,0.01376,3.52,1.455,riot,0.026954,2.54,1.628,riot,0.014827,7.41,2.978,riot,0.026765,4.7,1.663,riot,0.027422,5.22,1.72,riot
2020-11-03,regime,0.011666,4.99,1.636,riot,0.01379,3.54,1.458,riot,0.025227,2.11,1.524,riot,0.015319,7.78,3.077,riot,0.026518,4.59,1.648,riot,0.024736,4.0,1.551,riot
2020-11-04,regime,0.011626,4.95,1.63,riot,0.014065,3.77,1.487,riot,0.027696,2.72,1.673,riot,0.015599,8.0,3.134,riot,0.028214,5.33,1.753,riot,0.024114,3.71,1.512,riot
2020-11-05,regime,0.014078,7.64,1.974,riot,0.014096,3.79,1.49,riot,0.027909,2.77,1.686,riot,0.016767,8.87,3.368,riot,0.027234,4.9,1.692,riot,0.024238,3.77,1.52,riot
2020-11-06,regime,0.013306,6.79,1.866,riot,0.014014,3.72,1.482,riot,0.028747,2.97,1.736,riot,0.016486,8.66,3.312,riot,0.028402,5.42,1.765,riot,0.025334,4.27,1.589,riot
2020-11-09,regime,0.018535,12.55,2.599,riot,0.019686,8.36,2.081,riot,0.041194,6.01,2.488,riot,0.016148,8.41,3.244,riot,0.032642,7.28,2.028,riot,0.028235,5.59,1.771,riot
2020-11-10,regime,0.018064,12.03,2.533,riot,0.019841,8.49,2.098,riot,0.040479,5.83,2.445,riot,0.015923,8.24,3.199,riot,0.033031,7.45,2.052,riot,0.028359,5.64,1.778,riot
2020-11-11,regime,0.018115,12.09,2.54,riot,0.019802,8.45,2.094,riot,0.04042,5.82,2.441,riot,0.015879,8.21,3.19,riot,0.032689,7.3,2.031,riot,0.027711,5.35,1.738,riot
2020-11-12,regime,0.018186,12.17,2.55,riot,0.020218,8.79,2.138,riot,0.040574,5.86,2.45,riot,0.015956,8.26,3.205,riot,0.032707,7.31,2.032,riot,0.027715,5.35,1.738,riot
2020-11-13,regime,0.018309,12.3,2.567,riot,0.020248,8.82,2.141,riot,0.041194,6.01,2.488,riot,0.016279,8.51,3.27,riot,0.033088,7.48,2.056,riot,0.028914,5.9,1.813,riot
2020-11-16,regime,0.018276,12.26,2.563,riot,0.019699,8.37,2.083,riot,0.041712,6.13,2.519,riot,0.016039,8.33,3.222,riot,0.033871,7.82,2.104,riot,0.028988,5.93,1.818,riot
2020-11-17,regime,0.018221,12.2,2.555,riot,0.019755,8.42,2.089,riot,0.041599,6.11,2.512,riot,0.016051,8.34,3.224,riot,0.033573,7.69,2.086,riot,0.028887,5.88,1.811,riot
2020-11-18,regime,0.017995,11.95,2.523,riot,0.019644,8.33,2.077,riot,0.040351,5.8,2.437,riot,0.016322,8.54,3.279,riot,0.032782,7.34,2.037,riot,0.028325,5.63,1.776,riot
2020-11-19,regime,0.017705,11.64,2.483,riot,0.01944,8.16,2.055,riot,0.039984,5.71,2.415,riot,0.016329,8.54,3.28,riot,0.032729,7.32,2.033,riot,0.028272,5.61,1.773,riot
