ticker,trigger_date,case,coil_days,pivot_date,pivot_close,pivot_vol,dry_last_ratio,dry_mean_ratio,max_daily_amp,pullback,notes
CALY,2026-04-21,V2(C=2),2,2026-04-17,15.359999656677246,5941200.0,0.2562613613411432,0.2785800848313472,0.02237,0.02669,coil0.59% dry_last26%
WMS,2026-04-21,V2(C=2),2,2026-04-17,153.3699951171875,2663800.0,0.2818905323222464,0.3005480891958856,0.03797,0.01989,coil1.52% dry_last28%
AEF,2026-04-21,V2(C=2),2,2026-04-17,9.039999961853027,728700.0,0.2944970495402772,0.43090435021270757,0.02765,0.02765,coil1.55% dry_last29%
BIVI,2026-04-21,V2(C=2),2,2026-04-17,1.559999942779541,147300.0,0.3000678886625934,0.35505770536320436,0.03846,0.02564,coil0.00% dry_last30%
SNTI,2026-04-21,V2(C=2),2,2026-04-17,1.100000023841858,946900.0,0.31481677051430984,0.4162002323371,0.09091,0.02727,coil3.64% dry_last31%
NN,2026-04-21,V2(C=3),3,2026-04-16,21.489999771118164,8253400.0,0.3165362153779049,0.4457031849500408,0.07818,0.01489,coil2.93% dry_last32%
AMBQ,2026-04-21,V2(C=2),2,2026-04-17,34.7599983215332,764800.0,0.3169456066945607,0.31936453974895396,0.05063,0.02359,coil0.52% dry_last32%
FLS,2026-04-21,V2(C=2),2,2026-04-17,83.81999969482422,3651600.0,0.3242414284149414,0.460578924307153,0.03824,0.02827,coil1.63% dry_last32%
EHTH,2026-04-21,V2(C=3),3,2026-04-16,1.7999999523162842,962300.0,0.32526239218538916,0.5341716027572829,0.08152,0.02778,coil0.56% dry_last33%
JBHT,2026-04-21,V2(C=3),3,2026-04-16,237.877197265625,2564700.0,0.3499044722579639,0.40029373156054643,0.04639,-0.00071,coil2.74% dry_last35%
ALV,2026-04-21,V2(C=2),2,2026-04-17,118.02462768554688,2657300.0,0.35351672750536256,0.38381063485492795,0.04515,0.0116,coil3.09% dry_last35%
JD,2026-04-21,V2(C=5),5,2026-04-14,31.25,22598200.0,0.35370516235806393,0.47283942968909026,0.02945,0.02576,coil3.46% dry_last35%
AVNS,2026-04-20,V2(C=4),4,2026-04-14,24.6299991607666,23942000.0,0.03671372483501796,0.11650864589424442,0.00609,0.00244,coil0.41% dry_last4%
IVA,2026-04-20,V2(C=4),4,2026-04-14,5.510000228881836,1769500.0,0.12415936705283978,0.2666855043797683,0.06534,0.0127,coil2.72% dry_last12%
GSAT,2026-04-20,V2(C=4),4,2026-04-14,79.91000366210938,12495600.0,0.17076410896635616,0.2147615960818208,0.01865,0.00588,coil0.78% dry_last17%
NBP,2026-04-20,V2(C=2),2,2026-04-16,2.6700000762939453,1903100.0,0.17240292154905154,0.37843518469864956,0.04682,0.01873,coil1.87% dry_last17%
RFIL,2026-04-20,V2(C=2),2,2026-04-16,13.920000076293945,816600.0,0.17707567964731816,0.2991672789615479,0.07471,0.0273,coil0.43% dry_last18%
MLYS,2026-04-20,V2(C=3),3,2026-04-15,30.420000076293945,3181700.0,0.18018669264858408,0.3136268870939016,0.04536,0.02959,coil1.68% dry_last18%
ABUS,2026-04-20,V2(C=3),3,2026-04-15,4.480000019073486,3280000.0,0.2664939024390244,0.42194105691056916,0.06696,0.00893,coil2.68% dry_last27%
SLDP,2026-04-20,V2(C=2),2,2026-04-16,3.259999990463257,18378700.0,0.2708679068704533,0.3648244979242275,0.06135,0.0092,coil0.92% dry_last27%
FMST,2026-04-20,V2(C=3),3,2026-04-15,1.850000023841858,367600.0,0.2878128400435256,0.37305041712005804,0.07568,0.02703,coil3.24% dry_last29%
KINS,2026-04-20,V2(C=2),2,2026-04-16,18.510135650634766,387700.0,0.2948155790559711,0.4646633995357235,0.04739,0.02908,coil2.32% dry_last29%
JD,2026-04-20,V2(C=4),4,2026-04-14,31.25,22598200.0,0.30967953199812376,0.5026229965218468,0.02656,0.01024,coil0.86% dry_last31%
9888.HK,2026-04-20,V2(C=2),2,2026-04-16,123.30000305175781,21297159.0,0.3315921621282914,0.3401624836439452,0.02871,0.02109,coil0.73% dry_last33%
MAKO,2026-04-20,V2(C=3),3,2026-04-15,7.880000114440918,448100.0,0.33965632671278734,0.5409506806516403,0.03807,-0.00381,coil2.41% dry_last34%
9618.HK,2026-04-20,V2(C=3),3,2026-04-15,120.69999694824219,23272509.0,0.3423224801416985,0.4582335607504402,0.01535,-0.0058,coil1.16% dry_last34%
BFLY,2026-04-20,V2(C=2),2,2026-04-16,5.289999961853027,14239400.0,0.3481466915740832,0.39371743191426606,0.06055,0.01512,coil0.76% dry_last35%
JBHT,2026-04-20,V2(C=2),2,2026-04-16,237.877197265625,2564700.0,0.351464108862635,0.42548836121183764,0.04639,-0.00071,coil2.74% dry_last35%
TCMD,2026-04-20,V2(C=4),4,2026-04-14,25.059999465942383,393200.0,0.3532553407934893,0.4333672431332655,0.02954,0.00678,coil2.39% dry_last35%
STGW,2026-04-20,V2(C=2),2,2026-04-16,7.21999979019165,2660000.0,0.3580827067669173,0.5321240601503759,0.03878,0.02355,coil1.25% dry_last36%
AVNS,2026-04-17,V2(C=3),3,2026-04-14,24.6299991607666,23942000.0,0.06313591178681814,0.14310695291398656,0.00609,0.00244,coil0.41% dry_last6%
SHIM,2026-04-17,V2(C=2),2,2026-04-15,5.119999885559082,1256700.0,0.09150950903159068,0.18512771544521364,0.08566,0.01562,coil1.76% dry_last9%
GSAT,2026-04-17,V2(C=3),3,2026-04-14,79.91000366210938,12495600.0,0.1593600947533532,0.22942742512030903,0.01865,0.00588,coil0.78% dry_last16%
SKYT,2026-04-17,V2(C=2),2,2026-04-15,32.2400016784668,2836900.0,0.24844019880855864,0.349236843032888,0.03846,0.01489,coil1.12% dry_last25%
IVA,2026-04-17,V2(C=3),3,2026-04-14,5.510000228881836,1769500.0,0.2525572195535462,0.31419421682207777,0.06534,0.0127,coil2.00% dry_last25%
ABUS,2026-04-17,V2(C=2),2,2026-04-15,4.480000019073486,3280000.0,0.32091463414634147,0.4996646341463415,0.06696,0.00893,coil0.89% dry_last32%
6699.HK,2026-04-17,V2(C=2),2,2026-04-15,84.43512725830078,1841470.0,0.3211727587199357,0.4887546362416982,0.02697,0.01272,coil0.66% dry_last32%
MLYS,2026-04-17,V2(C=2),2,2026-04-15,30.420000076293945,3181700.0,0.3269950026715278,0.38034698431656033,0.04536,0.01233,coil0.07% dry_last33%
IQ,2026-04-17,V2(C=3),3,2026-04-14,1.409999966621399,17006900.0,0.3539739752688615,0.4742839670957082,0.05,0.02128,coil0.71% dry_last35%
AEO,2026-04-17,V2(C=2),2,2026-04-15,19.420000076293945,10774400.0,0.37323656073656075,0.4424979581229581,0.03656,0.02472,coil1.29% dry_last37%
FMST,2026-04-17,V2(C=2),2,2026-04-15,1.850000023841858,367600.0,0.3737758433079434,0.41566920565832427,0.07568,0.02703,coil3.24% dry_last37%
9618.HK,2026-04-17,V2(C=2),2,2026-04-15,120.69999694824219,23272509.0,0.37847070979755554,0.5161891010548111,0.01535,-0.0058,coil0.99% dry_last38%
TCPC,2026-04-17,V2(C=2),2,2026-04-15,4.349999904632568,2371800.0,0.3916856395986171,0.4204190909857492,0.05747,0.02529,coil2.07% dry_last39%
BOLD,2026-04-16,V2(C=2),2,2026-04-14,1.559999942779541,6070600.0,0.042005732547029946,0.07020722828056535,0.07051,0.0,coil0.00% dry_last4%
CBIO,2026-04-16,V2(C=2),2,2026-04-14,19.520000457763672,592200.0,0.12462006079027356,0.2559101654846336,0.07992,0.02408,coil2.56% dry_last12%
AVNS,2026-04-16,V2(C=2),2,2026-04-14,24.6299991607666,23942000.0,0.1609347590009189,0.1830924734775708,0.00609,0.00244,coil0.24% dry_last16%
WKSP,2026-04-16,V2(C=2),2,2026-04-14,0.9940000176429749,1015400.0,0.18613354343116015,0.23606460508174118,0.09091,0.02414,coil1.01% dry_last19%
GSAT,2026-04-16,V2(C=2),2,2026-04-14,79.91000366210938,12495600.0,0.20002240788757641,0.26446109030378695,0.01865,0.00588,coil0.76% dry_last20%
BKH,2026-04-16,V2(C=2),2,2026-04-14,75.87670135498047,3062600.0,0.26333833997257233,0.4164108927055443,0.03551,0.00875,coil0.35% dry_last26%
CGNT,2026-04-16,V2(C=2),2,2026-04-14,9.569999694824219,1985600.0,0.2703968573730862,0.3781224818694601,0.04012,0.00627,coil0.52% dry_last27%
IVA,2026-04-16,V2(C=2),2,2026-04-14,5.510000228881836,1769500.0,0.3206555524159367,0.3450127154563436,0.06534,0.0127,coil2.00% dry_last32%
ECVT,2026-04-16,V2(C=4),4,2026-04-10,13.930000305175781,4583700.0,0.3567205532648297,0.5187185025197985,0.04882,0.01436,coil2.73% dry_last36%
STZ,2026-04-16,V2(C=5),5,2026-04-09,161.98910522460938,4696300.0,0.36616059451057215,0.4998147477801674,0.03974,0.00693,coil1.35% dry_last37%
STRO,2026-04-16,V2(C=2),2,2026-04-14,28.780000686645508,509700.0,0.38277418089072,0.5009809691975672,0.05976,0.0,coil1.46% dry_last38%
